incident_id,date,time,year,month,hour,day_of_week,area,locality,street_name,zone,location_type,latitude,longitude,incident_type,incident_sub_type,severity,status,department,response_time_minutes,people_involved,victim_count,injuries,damage_cost,report_source,lighting_condition,cctv_available,premises_status,weather_condition,offender_captured
2588,2025-12-31,19:35:00,2025,12,19,Wednesday,Tuesday,Miyapur,Industrial Road,Central,Industrial Area,17.436175,78.452689,Disaster,Car Accident,Low,Open,Disaster Management,6,28,13,12,172127,Driver,Well-lit,Yes,Open,Rain,No
2589,2025-12-31,10:50:00,2025,12,10,Sunday,Wednesday,Uppal,Market Road,Central,Residential,17.415141,78.432745,Crime,Fire Alert,Critical,Open,Police,21,43,8,8,145961,Anonymous,Dim,Yes,Open,Clear,No
2590,2025-12-31,01:05:00,2025,12,1,Thursday,Thursday,Charminar,Old City Lane,Central,Residential,17.425817,78.438893,Accident,Flood,High,Open,Traffic Police,23,36,4,0,57277,Family,Dim,No,Open,Clear,No
2591,2025-12-31,16:20:00,2025,12,16,Monday,Friday,Kukatpally,School Street,Central,School,17.435574,78.44769,Public Complaint,Flood,High,In Progress,GHMC,45,6,3,2,198822,Neighbor,Dim,No,Open,Rain,No
2592,2025-12-31,07:35:00,2025,12,7,Saturday,Saturday,Ameerpet,Hospital Road,Central,Hospital,17.414772,78.455072,Accident,Heart Attack,Low,In Progress,Traffic Police,58,40,6,2,154649,Family,Dim,Yes,Open,Clear,No
2593,2025-12-31,22:50:00,2025,12,22,Sunday,Sunday,LB Nagar,Metro Road,Central,Commercial,17.414327,78.442091,Accident,Fire Alert,Medium,Open,Traffic Police,42,39,5,1,1354,Police,Dim,No,Open,Hot,No
2594,2025-12-31,13:05:00,2025,12,13,Saturday,Monday,Nampally,Main Road,Central,Commercial,17.412864,78.444373,Accident,Heart Attack,Low,In Progress,Traffic Police,12,15,3,0,177470,Police,Dim,Yes,Open,Heavy Rain,No
2595,2025-12-31,04:20:00,2025,12,4,Tuesday,Tuesday,Tolichowki,Residential Area,Central,Residential,17.440478,78.437446,Disaster,Theft,Medium,Open,Disaster Management,38,30,13,8,138628,Driver,No Streetlights,No,Open,Fog,Yes
2596,2025-12-31,19:35:00,2025,12,19,Sunday,Wednesday,Hitech City,IT Park Road,Central,Public Park,17.418538,78.443166,Crime,Fire Alert,High,Open,Police,54,50,17,12,154570,Driver,Well-lit,No,Open,Clear,No
2597,2025-12-31,10:50:00,2025,12,10,Monday,Thursday,Medchal,Highway Road,Central,Highway,17.425899,78.441834,Public Complaint,Noise Complaint,Medium,Open,GHMC,9,34,17,0,100704,Driver,No Streetlights,No,Open,Hot,Yes
2598,2025-12-31,01:05:00,2025,12,1,Tuesday,Friday,Begumpet,Metro Road,Central,Commercial,17.411856,78.449081,Disaster,Fire Alert,Low,Resolved,Disaster Management,25,37,10,7,130364,Driver,Daylight,No,Open,Hot,Yes
2599,2025-12-31,16:20:00,2025,12,16,Monday,Saturday,Shamshabad,Airport Road,Central,Residential,17.426893,78.454969,Disaster,Noise Complaint,High,Open,Disaster Management,11,18,14,12,89452,Family,Well-lit,No,Open,Heavy Rain,No
3214,2025-12-31,19:35:00,2025,12,19,Wednesday,Friday,Gachibowli,Lake View Road,Central,Commercial,17.420277,78.440199,Disaster,Car Accident,High,Open,Disaster Management,7,22,12,11,199067,Police,Daylight,Yes,Open,Hot,Yes
3215,2025-12-31,10:50:00,2025,12,10,Thursday,Saturday,Secunderabad,Railway Station Road,Central,Residential,17.417501,78.439099,Fire,Theft,Critical,In Progress,Fire Department,40,18,5,5,160164,Neighbor,Daylight,Yes,Open,Hot,No
3216,2025-12-31,01:05:00,2025,12,1,Saturday,Sunday,Banjara Hills,Road No 12,Central,Residential,17.426835,78.444208,Accident,Theft,High,In Progress,Traffic Police,51,5,0,0,6006,Police,No Streetlights,Yes,Open,Clear,Yes
3217,2025-12-31,16:20:00,2025,12,16,Monday,Monday,Jubilee Hills,Metro Road,Central,Commercial,17.413106,78.431848,Public Complaint,Flood,Low,In Progress,GHMC,6,44,8,4,155698,Family,No Streetlights,No,Open,Clear,No
3218,2025-12-31,07:35:00,2025,12,7,Saturday,Tuesday,Miyapur,Industrial Road,Central,Industrial Area,17.425906,78.453177,Accident,Fire Alert,Low,Open,Traffic Police,17,5,2,2,127386,Anonymous,No Streetlights,No,Open,Clear,No
3219,2025-12-31,22:50:00,2025,12,22,Tuesday,Wednesday,Uppal,Market Road,Central,Residential,17.417418,78.455687,Crime,Noise Complaint,Low,Open,Police,57,37,12,12,194853,Family,Daylight,Yes,Open,Fog,Yes
3220,2025-12-31,13:05:00,2025,12,13,Sunday,Thursday,Charminar,Old City Lane,Central,Residential,17.417109,78.431988,Accident,Fire Alert,Medium,Resolved,Traffic Police,18,35,3,3,5988,Police,Daylight,Yes,Open,Heavy Rain,No
3221,2025-12-31,04:20:00,2025,12,4,Wednesday,Friday,Kukatpally,School Street,Central,School,17.417691,78.438215,Disaster,Flood,Medium,In Progress,Disaster Management,54,24,1,0,83265,Citizen,Well-lit,Yes,Open,Clear,Yes
3222,2025-12-31,19:35:00,2025,12,19,Tuesday,Saturday,Ameerpet,Hospital Road,Central,Hospital,17.410905,78.433838,Crime,Theft,Critical,In Progress,Police,12,46,11,0,117092,Neighbor,No Streetlights,No,Open,Rain,Yes
3223,2025-12-31,10:50:00,2025,12,10,Friday,Sunday,LB Nagar,Metro Road,Central,Residential,17.415098,78.441443,Medical Emergency,Flood,High,Resolved,Ambulance,23,5,2,1,33179,Family,Well-lit,No,Open,Cloudy,No
3224,2025-12-31,01:05:00,2025,12,1,Tuesday,Monday,Nampally,Main Road,Central,Residential,17.439708,78.451546,Accident,Flood,Low,Resolved,Traffic Police,48,1,1,0,159881,Police,Dim,Yes,Open,Rain,No
3225,2025-12-31,16:20:00,2025,12,16,Thursday,Tuesday,Tolichowki,Residential Area,Central,Residential,17.432787,78.431517,Disaster,Flood,Critical,Resolved,Disaster Management,24,30,20,18,28996,Neighbor,Dim,Yes,Open,Rain,Yes
3226,2025-12-31,07:35:00,2025,12,7,Sunday,Wednesday,Hitech City,IT Park Road,Central,Public Park,17.425757,78.443197,Medical Emergency,Fire Alert,Critical,In Progress,Ambulance,27,38,10,5,176101,Family,No Streetlights,Yes,Open,Rain,Yes
3227,2025-12-31,22:50:00,2025,12,22,Saturday,Thursday,Medchal,Highway Road,Central,Highway,17.414137,78.438561,Fire,Noise Complaint,Medium,Open,Fire Department,7,18,4,1,148891,Family,Dim,Yes,Open,Heavy Rain,Yes
3228,2025-12-31,13:05:00,2025,12,13,Sunday,Friday,Begumpet,Metro Road,Central,Residential,17.419865,78.440288,Medical Emergency,Noise Complaint,Critical,In Progress,Ambulance,33,48,19,18,158765,Anonymous,Well-lit,Yes,Open,Clear,No
3229,2025-12-31,04:20:00,2025,12,4,Friday,Saturday,Shamshabad,Airport Road,Central,Residential,17.427578,78.437953,Medical Emergency,Heart Attack,Critical,Open,Ambulance,14,44,14,6,141515,Neighbor,Daylight,Yes,Open,Clear,No
3230,2025-12-31,19:35:00,2025,12,19,Sunday,Sunday,Patancheru,Industrial Road,Central,Industrial Area,17.41695,78.445972,Public Complaint,Flood,Low,In Progress,GHMC,48,40,18,9,112501,Citizen,Daylight,No,Open,Hot,No
3231,2025-12-31,10:50:00,2025,12,10,Wednesday,Monday,Shadnagar,Village Area,Central,Residential,17.434684,78.454775,Public Complaint,Fire Alert,Medium,Open,GHMC,25,10,0,0,15752,Police,Daylight,Yes,Open,Cloudy,No
3232,2025-12-31,01:05:00,2025,12,1,Saturday,Tuesday,Hayathnagar,School Street,Central,School,17.424833,78.45348,Fire,Fire Alert,Critical,Open,Fire Department,41,15,15,11,157919,Family,No Streetlights,No,Open,Cloudy,No
3233,2025-12-31,16:20:00,2025,12,16,Friday,Wednesday,Chevella,Agricultural Road,Central,Residential,17.436547,78.436461,Accident,Theft,Critical,In Progress,Traffic Police,54,21,19,7,19194,Citizen,Well-lit,No,Open,Cloudy,Yes
3234,2025-12-31,07:35:00,2025,12,7,Thursday,Thursday,Madhapur,Road No 36,Central,Commercial,17.427407,78.449785,Public Complaint,Theft,High,Resolved,GHMC,9,46,2,0,191568,Police,No Streetlights,No,Open,Rain,Yes
3235,2025-12-31,22:50:00,2025,12,22,Friday,Friday,Gachibowli,Lake View Road,Central,Commercial,17.414655,78.444943,Crime,Heart Attack,Low,In Progress,Police,45,24,5,4,99400,Neighbor,Dim,Yes,Open,Rain,Yes
3236,2025-12-31,13:05:00,2025,12,13,Wednesday,Saturday,Secunderabad,Railway Station Road,Central,Commercial,17.412481,78.439196,Fire,Theft,Low,Resolved,Fire Department,29,16,6,3,28638,Citizen,Well-lit,Yes,Open,Hot,No
3237,2025-12-31,04:20:00,2025,12,4,Tuesday,Sunday,Banjara Hills,Road No 12,Central,Residential,17.417113,78.459343,Crime,Fire Alert,Medium,Open,Police,25,44,16,3,143629,Family,No Streetlights,Yes,Open,Hot,Yes
3238,2025-12-31,19:35:00,2025,12,19,Tuesday,Monday,Jubilee Hills,Metro Road,Central,Residential,17.419055,78.457968,Fire,Heart Attack,Low,Resolved,Fire Department,32,43,9,0,12033,Family,Dim,No,Open,Cloudy,No
3239,2025-12-31,10:50:00,2025,12,10,Thursday,Tuesday,Miyapur,Industrial Road,Central,Industrial Area,17.422372,78.443298,Medical Emergency,Theft,High,Resolved,Ambulance,33,19,5,4,88981,Neighbor,Dim,Yes,Open,Cloudy,No
3240,2025-12-31,01:05:00,2025,12,1,Thursday,Wednesday,Uppal,Market Road,Central,Commercial,17.437841,78.435468,Crime,Theft,Low,Open,Police,43,6,5,1,48411,Police,Daylight,No,Open,Rain,Yes
3241,2025-12-31,16:20:00,2025,12,16,Thursday,Thursday,Charminar,Old City Lane,Central,Commercial,17.432059,78.456851,Medical Emergency,Theft,Medium,Open,Ambulance,52,47,8,7,116713,Driver,No Streetlights,No,Open,Fog,No
3242,2025-12-31,07:35:00,2025,12,7,Saturday,Friday,Kukatpally,School Street,Central,School,17.419408,78.454169,Accident,Flood,Low,Resolved,Traffic Police,37,25,19,4,179115,Driver,Daylight,No,Open,Cloudy,Yes
3243,2025-12-31,22:50:00,2025,12,22,Monday,Saturday,Ameerpet,Hospital Road,Central,Hospital,17.414638,78.45744,Medical Emergency,Noise Complaint,Low,In Progress,Ambulance,53,22,12,4,59411,Neighbor,Dim,No,Open,Fog,No
3244,2025-12-31,13:05:00,2025,12,13,Monday,Sunday,LB Nagar,Metro Road,Central,Commercial,17.427105,78.446701,Disaster,Car Accident,Medium,Resolved,Disaster Management,39,31,2,1,66853,Family,No Streetlights,Yes,Open,Hot,No
3245,2025-12-31,04:20:00,2025,12,4,Friday,Monday,Nampally,Main Road,Central,Residential,17.432333,78.439824,Accident,Car Accident,High,In Progress,Traffic Police,57,12,3,1,22642,Family,Dim,No,Open,Hot,No
3246,2025-12-31,19:35:00,2025,12,19,Tuesday,Tuesday,Tolichowki,Residential Area,Central,Commercial,17.414099,78.434156,Medical Emergency,Car Accident,Low,Open,Ambulance,21,10,0,0,12137,Police,No Streetlights,No,Open,Hot,No
3247,2025-12-31,10:50:00,2025,12,10,Tuesday,Wednesday,Hitech City,IT Park Road,Central,Public Park,17.417178,78.45602,Public Complaint,Heart Attack,Critical,Resolved,GHMC,58,3,3,3,127007,Police,Dim,Yes,Open,Cloudy,No
3248,2025-12-31,01:05:00,2025,12,1,Friday,Thursday,Medchal,Highway Road,Central,Highway,17.42327,78.447849,Crime,Heart Attack,Medium,Open,Police,39,49,3,0,109303,Driver,Well-lit,No,Open,Fog,Yes
3249,2025-12-31,16:20:00,2025,12,16,Tuesday,Friday,Begumpet,Metro Road,Central,Residential,17.423457,78.447718,Public Complaint,Theft,High,Open,GHMC,52,1,1,1,115226,Driver,Dim,Yes,Open,Hot,No
3250,2025-12-31,07:35:00,2025,12,7,Sunday,Saturday,Shamshabad,Airport Road,Central,Residential,17.422085,78.460316,Accident,Car Accident,Critical,Resolved,Traffic Police,19,3,0,0,100561,Neighbor,Well-lit,Yes,Open,Rain,Yes
3251,2025-12-31,22:50:00,2025,12,22,Wednesday,Sunday,Patancheru,Industrial Road,Central,Industrial Area,17.428185,78.446325,Public Complaint,Theft,Medium,In Progress,GHMC,27,35,5,4,135658,Citizen,Well-lit,No,Open,Rain,Yes
3252,2025-12-31,13:05:00,2025,12,13,Tuesday,Monday,Shadnagar,Village Area,Central,Commercial,17.420564,78.458686,Medical Emergency,Noise Complaint,High,Open,Ambulance,36,18,18,18,170868,Citizen,Dim,Yes,Open,Clear,No
3253,2025-12-31,04:20:00,2025,12,4,Saturday,Tuesday,Hayathnagar,School Street,Central,School,17.432696,78.438125,Disaster,Heart Attack,High,In Progress,Disaster Management,14,8,0,0,102890,Police,Dim,Yes,Open,Heavy Rain,No
3254,2025-12-31,19:35:00,2025,12,19,Wednesday,Wednesday,Chevella,Agricultural Road,Central,Commercial,17.412957,78.456023,Public Complaint,Noise Complaint,Critical,Open,GHMC,51,5,0,0,72106,Neighbor,No Streetlights,No,Open,Hot,Yes
3255,2025-12-31,10:50:00,2025,12,10,Tuesday,Thursday,Madhapur,Road No 36,Central,Commercial,17.415311,78.452483,Crime,Theft,High,Open,Police,10,39,18,1,127900,Citizen,No Streetlights,Yes,Open,Cloudy,Yes
3256,2025-12-31,01:05:00,2025,12,1,Wednesday,Friday,Gachibowli,Lake View Road,Central,Commercial,17.421245,78.445402,Public Complaint,Flood,Medium,Resolved,GHMC,11,45,0,0,96357,Family,Well-lit,No,Open,Rain,Yes
3257,2025-12-31,16:20:00,2025,12,16,Monday,Saturday,Secunderabad,Railway Station Road,Central,Residential,17.411168,78.458295,Public Complaint,Heart Attack,Critical,Resolved,GHMC,52,17,15,14,142995,Police,No Streetlights,No,Open,Heavy Rain,No
3258,2025-12-31,07:35:00,2025,12,7,Friday,Sunday,Banjara Hills,Road No 12,Central,Commercial,17.411693,78.44072,Fire,Flood,Critical,Resolved,Fire Department,38,6,0,0,129563,Anonymous,Daylight,Yes,Open,Fog,No
3259,2025-12-31,22:50:00,2025,12,22,Wednesday,Monday,Jubilee Hills,Metro Road,Central,Residential,17.42089,78.446975,Crime,Theft,Critical,Open,Police,18,48,14,5,16534,Police,Daylight,Yes,Open,Heavy Rain,No
3260,2025-12-31,13:05:00,2025,12,13,Friday,Tuesday,Miyapur,Industrial Road,Central,Industrial Area,17.427618,78.456877,Public Complaint,Theft,High,Open,GHMC,60,45,14,9,98388,Family,Well-lit,No,Open,Cloudy,No
3261,2025-12-31,04:20:00,2025,12,4,Thursday,Wednesday,Uppal,Market Road,Central,Residential,17.440124,78.457737,Accident,Fire Alert,Medium,Open,Traffic Police,24,12,11,2,184893,Neighbor,No Streetlights,No,Open,Heavy Rain,Yes
3262,2025-12-31,19:35:00,2025,12,19,Wednesday,Thursday,Charminar,Old City Lane,Central,Residential,17.435977,78.437697,Accident,Fire Alert,Critical,Resolved,Traffic Police,52,30,8,8,122097,Family,No Streetlights,Yes,Open,Clear,No
3263,2025-12-31,10:50:00,2025,12,10,Monday,Friday,Kukatpally,School Street,Central,School,17.412224,78.441147,Fire,Car Accident,Critical,In Progress,Fire Department,17,37,0,0,77064,Police,Well-lit,Yes,Open,Clear,No
3264,2025-12-31,01:05:00,2025,12,1,Wednesday,Saturday,Ameerpet,Hospital Road,Central,Hospital,17.428681,78.458869,Medical Emergency,Heart Attack,Low,Resolved,Ambulance,40,9,6,0,35599,Neighbor,Well-lit,No,Open,Heavy Rain,No
3265,2025-12-31,16:20:00,2025,12,16,Monday,Sunday,LB Nagar,Metro Road,Central,Residential,17.432287,78.447991,Accident,Theft,Medium,Resolved,Traffic Police,60,48,0,0,198485,Driver,Dim,Yes,Open,Fog,Yes
3266,2025-12-31,07:35:00,2025,12,7,Wednesday,Monday,Nampally,Main Road,Central,Residential,17.438553,78.460182,Fire,Heart Attack,Medium,Resolved,Fire Department,33,15,3,1,14595,Citizen,Dim,No,Open,Fog,Yes
3267,2025-12-31,22:50:00,2025,12,22,Friday,Tuesday,Tolichowki,Residential Area,Central,Commercial,17.411845,78.432955,Fire,Fire Alert,Critical,Open,Fire Department,29,20,11,5,109160,Driver,No Streetlights,No,Open,Cloudy,No
3268,2025-12-31,13:05:00,2025,12,13,Saturday,Wednesday,Hitech City,IT Park Road,Central,Public Park,17.433513,78.457587,Accident,Theft,High,Open,Traffic Police,6,6,3,0,132182,Neighbor,Well-lit,No,Open,Clear,Yes
3269,2025-12-31,04:20:00,2025,12,4,Sunday,Thursday,Medchal,Highway Road,Central,Highway,17.430372,78.446179,Accident,Flood,Critical,In Progress,Traffic Police,60,39,19,11,81777,Driver,Well-lit,No,Open,Cloudy,Yes
3270,2025-12-31,19:35:00,2025,12,19,Monday,Friday,Begumpet,Metro Road,Central,Residential,17.420568,78.450029,Medical Emergency,Car Accident,Medium,In Progress,Ambulance,29,34,3,0,140305,Police,Dim,Yes,Open,Fog,Yes
3271,2025-12-31,10:50:00,2025,12,10,Thursday,Saturday,Shamshabad,Airport Road,Central,Residential,17.432222,78.443794,Public Complaint,Heart Attack,Medium,Open,GHMC,41,28,2,0,93019,Anonymous,Daylight,Yes,Open,Clear,Yes
3272,2025-12-31,01:05:00,2025,12,1,Thursday,Sunday,Patancheru,Industrial Road,Central,Industrial Area,17.432642,78.454752,Medical Emergency,Flood,High,Resolved,Ambulance,22,11,1,1,52928,Family,No Streetlights,No,Open,Hot,No
3273,2025-12-31,16:20:00,2025,12,16,Saturday,Monday,Shadnagar,Village Area,Central,Residential,17.42668,78.451101,Medical Emergency,Flood,Low,In Progress,Ambulance,25,16,11,0,114830,Police,Daylight,No,Open,Heavy Rain,Yes
3274,2025-12-31,07:35:00,2025,12,7,Thursday,Tuesday,Hayathnagar,School Street,Central,School,17.421148,78.458011,Public Complaint,Flood,Critical,In Progress,GHMC,18,23,2,0,117608,Family,Well-lit,Yes,Open,Fog,Yes
3275,2025-12-31,22:50:00,2025,12,22,Monday,Wednesday,Chevella,Agricultural Road,Central,Residential,17.430374,78.457489,Accident,Noise Complaint,Medium,Open,Traffic Police,12,21,2,0,115915,Family,Daylight,Yes,Open,Heavy Rain,No
3276,2025-12-31,13:05:00,2025,12,13,Monday,Thursday,Madhapur,Road No 36,Central,Residential,17.431123,78.45848,Medical Emergency,Noise Complaint,Medium,In Progress,Ambulance,23,26,13,9,67879,Citizen,Dim,Yes,Open,Hot,Yes
3277,2025-12-31,04:20:00,2025,12,4,Thursday,Friday,Gachibowli,Lake View Road,Central,Commercial,17.425761,78.443654,Fire,Car Accident,High,Open,Fire Department,7,46,8,2,29596,Anonymous,No Streetlights,Yes,Open,Clear,Yes
3278,2025-12-31,19:35:00,2025,12,19,Monday,Saturday,Secunderabad,Railway Station Road,Central,Commercial,17.422196,78.43902,Public Complaint,Flood,High,In Progress,GHMC,51,31,12,3,3520,Driver,Daylight,No,Open,Clear,No
3279,2025-12-31,10:50:00,2025,12,10,Tuesday,Sunday,Banjara Hills,Road No 12,Central,Commercial,17.431344,78.439045,Crime,Fire Alert,Medium,In Progress,Police,35,44,1,0,101795,Citizen,Dim,No,Open,Heavy Rain,No
3280,2025-12-31,01:05:00,2025,12,1,Monday,Monday,Jubilee Hills,Metro Road,Central,Residential,17.4149,78.435875,Crime,Theft,High,Resolved,Police,56,4,0,0,110459,Police,Well-lit,No,Open,Rain,No
3281,2025-12-31,16:20:00,2025,12,16,Thursday,Tuesday,Miyapur,Industrial Road,Central,Industrial Area,17.418282,78.453659,Disaster,Car Accident,Critical,Resolved,Disaster Management,14,44,1,0,17252,Anonymous,Well-lit,Yes,Open,Clear,Yes
3282,2025-12-31,07:35:00,2025,12,7,Tuesday,Wednesday,Uppal,Market Road,Central,Residential,17.440439,78.446567,Disaster,Flood,High,Open,Disaster Management,49,39,12,7,195987,Police,Well-lit,No,Open,Cloudy,No
3283,2025-12-31,22:50:00,2025,12,22,Saturday,Thursday,Charminar,Old City Lane,Central,Commercial,17.42307,78.435014,Medical Emergency,Fire Alert,Medium,Resolved,Ambulance,31,31,14,2,140651,Driver,Well-lit,No,Open,Clear,No
3284,2025-12-31,13:05:00,2025,12,13,Saturday,Friday,Kukatpally,School Street,Central,School,17.412349,78.460138,Disaster,Fire Alert,Critical,Open,Disaster Management,6,47,2,1,20759,Family,No Streetlights,Yes,Open,Clear,Yes
3285,2025-12-31,04:20:00,2025,12,4,Monday,Saturday,Ameerpet,Hospital Road,Central,Hospital,17.417074,78.431711,Crime,Noise Complaint,Low,Open,Police,23,43,0,0,35783,Driver,Daylight,No,Open,Hot,No
3286,2025-12-31,19:35:00,2025,12,19,Sunday,Sunday,LB Nagar,Metro Road,Central,Commercial,17.415733,78.453346,Medical Emergency,Flood,High,Resolved,Ambulance,53,47,15,15,51988,Citizen,Daylight,Yes,Open,Fog,No
3287,2025-12-31,10:50:00,2025,12,10,Thursday,Monday,Nampally,Main Road,Central,Commercial,17.427533,78.448051,Accident,Flood,High,Open,Traffic Police,42,42,9,1,103248,Family,Dim,No,Open,Heavy Rain,No
3288,2025-12-31,01:05:00,2025,12,1,Friday,Tuesday,Tolichowki,Residential Area,Central,Residential,17.431547,78.430977,Fire,Theft,Medium,Open,Fire Department,47,23,0,0,26211,Police,Daylight,No,Open,Cloudy,Yes
3289,2025-12-31,16:20:00,2025,12,16,Monday,Wednesday,Hitech City,IT Park Road,Central,Public Park,17.435743,78.439551,Crime,Noise Complaint,High,Resolved,Police,34,21,6,2,54117,Anonymous,Daylight,No,Open,Rain,Yes
3290,2025-12-31,07:35:00,2025,12,7,Tuesday,Thursday,Medchal,Highway Road,Central,Highway,17.415819,78.451406,Public Complaint,Car Accident,Critical,Open,GHMC,6,38,4,2,56540,Family,Dim,Yes,Open,Hot,Yes
3291,2025-12-31,22:50:00,2025,12,22,Sunday,Friday,Begumpet,Metro Road,Central,Commercial,17.426421,78.446421,Accident,Noise Complaint,High,In Progress,Traffic Police,18,11,8,0,19281,Neighbor,Well-lit,Yes,Open,Fog,Yes
3292,2025-12-31,13:05:00,2025,12,13,Tuesday,Saturday,Shamshabad,Airport Road,Central,Commercial,17.4142,78.434454,Fire,Car Accident,Low,Open,Fire Department,48,17,10,6,67326,Anonymous,Daylight,No,Open,Heavy Rain,Yes
3293,2025-12-31,04:20:00,2025,12,4,Thursday,Sunday,Patancheru,Industrial Road,Central,Industrial Area,17.431883,78.440301,Crime,Theft,High,Open,Police,29,28,13,4,1164,Police,Dim,No,Open,Hot,Yes
3294,2025-12-31,19:35:00,2025,12,19,Tuesday,Monday,Shadnagar,Village Area,Central,Commercial,17.414305,78.431144,Accident,Car Accident,Medium,In Progress,Traffic Police,42,50,13,1,186182,Family,No Streetlights,Yes,Open,Cloudy,Yes
3295,2025-12-31,10:50:00,2025,12,10,Wednesday,Tuesday,Hayathnagar,School Street,Central,School,17.415959,78.439853,Disaster,Heart Attack,Low,Resolved,Disaster Management,19,49,12,11,25067,Family,Well-lit,No,Open,Rain,No
3296,2025-12-31,01:05:00,2025,12,1,Friday,Wednesday,Chevella,Agricultural Road,Central,Commercial,17.438521,78.446858,Public Complaint,Car Accident,Medium,Open,GHMC,46,10,4,0,191445,Anonymous,Well-lit,Yes,Open,Clear,No
3297,2025-12-31,16:20:00,2025,12,16,Sunday,Thursday,Madhapur,Road No 36,Central,Residential,17.415076,78.434151,Disaster,Flood,Critical,Resolved,Disaster Management,58,14,13,4,158491,Neighbor,Dim,No,Open,Heavy Rain,No
3298,2025-12-31,07:35:00,2025,12,7,Monday,Friday,Gachibowli,Lake View Road,Central,Residential,17.432322,78.437262,Accident,Theft,Medium,Resolved,Traffic Police,15,28,2,2,98774,Citizen,Dim,Yes,Open,Clear,No
